"word","results","seed","hansardcount","valence","manualflag"
"representative",0.641473121436508,0,10718,"Pos",0
"blacksmith",0.641404086113073,0,13,"Pos",0
"aspired",0.641347521577997,0,148,"Pos",0
"facilitator",0.641207446210783,0,138,"Pos",0
"respectful",0.640869120730123,0,412,"Pos",0
"oeuvre",0.640743908632623,0,2,"Pos",0
"performances",0.640558473312384,0,604,"Pos",0
"literacy",0.640251747032279,0,3050,"Pos",0
"instrumental",0.640232123405459,0,889,"Pos",0
"cordial",0.639954012305231,0,125,"Pos",0
"hancock",0.63862596927141,0,417,"Pos",1
"tasting",0.638354268740892,0,33,"Pos",0
"forte",0.638282125492464,0,50,"Pos",0
"renewable",0.638164366039723,0,8178,"Pos",0
"display",0.638107355495267,0,2410,"Pos",0
"exploration",0.6380636655124,0,1227,"Pos",0
"horticultural",0.638036178096763,0,400,"Pos",0
"ceremony",0.638032085476117,0,1009,"Pos",0
"aspire",0.6379428212956,0,1625,"Pos",0
"trustworthy",0.637925114956571,0,184,"Pos",0
"camaraderie",0.63781950181136,0,103,"Pos",0
"mio",0.637802430415261,0,20,"Pos",1
"richer",0.637756689192951,0,1123,"Pos",0
"consisting",0.637685164449695,0,658,"Pos",0
"mutually",0.637671677654257,0,968,"Pos",0
"unobstructed",0.637667381654176,0,8,"Pos",0
"coffees",0.637653501276985,0,6,"Pos",0
"owns",0.637625695837486,0,1601,"Pos",0
"wine",0.637171582211401,0,1479,"Pos",0
"voiceover",0.637165678811601,0,2,"Pos",0
"brightest",0.637154390004473,0,783,"Pos",0
"aspires",0.637115825807281,0,297,"Pos",0
"rewarded",0.63710809608191,0,1700,"Pos",0
"collaborations",0.636971168054448,0,104,"Pos",0
"lofty",0.636940666902169,0,147,"Pos",0
"classics",0.636884908991232,0,133,"Pos",0
"utilise",0.636741512710081,0,525,"Pos",0
"acquire",0.636461982425351,0,2800,"Pos",0
"substitute",0.636290469804287,0,3014,"Pos",0
"embraces",0.635747249898111,0,360,"Pos",0
"rok",0.635046759930233,0,2,"Pos",1
"galleries",0.635023685855881,0,742,"Pos",0
"invitation",0.634763378698014,0,3736,"Pos",0
"inspirations",0.63433937769119,0,14,"Pos",0
"mixer",0.633777454206957,0,80,"Pos",0
"vivacious",0.633695457089852,0,10,"Pos",0
"likes",0.633657160401071,0,3032,"Pos",0
"texture",0.632997489890013,0,26,"Pos",0
"partner",0.632754223350592,0,6105,"Pos",0
"patron",0.632623059764548,0,485,"Pos",0
"approachable",0.632092753696523,0,81,"Pos",0
"craftwork",0.631725294882631,0,1,"Pos",0
"congenial",0.631615725358605,0,95,"Pos",0
"entertaining",0.631217993667743,0,965,"Pos",0
"choir",0.631196792445782,0,183,"Pos",0
"imparting",0.63103223836651,0,29,"Pos",0
"development",0.630908070895597,0,94670,"Pos",0
"guggenheim",0.630807309427717,0,2,"Pos",0
"solid",0.630728885996034,0,2147,"Pos",0
"nastro",0.630617368319082,0,1,"Pos",0
"architecturally",0.630394881299954,0,27,"Pos",0
"visitors",0.63034536745769,0,5696,"Pos",0
"uso",0.630295987513867,0,153,"Pos",1
"ambiance",0.630230313438865,0,4,"Pos",0
"fantastic",0.629891292290722,0,8037,"Pos",0
"musician",0.629661083583498,0,107,"Pos",0
"apollo",0.629508428031748,0,40,"Pos",0
"field",0.629241689576503,0,15316,"Pos",0
"combines",0.629194377808006,0,412,"Pos",0
"lyricist",0.628936037147584,0,4,"Pos",0
"conservatory",0.628924836384049,0,68,"Pos",0
"improvisation",0.628812535031094,0,8,"Pos",0
"gcse",0.628261845244651,0,2224,"Pos",1
"orchestral",0.628260778255869,0,15,"Pos",0
"enabled",0.627758806857136,0,4494,"Pos",0
"painters",0.627119913260388,0,39,"Pos",0
"sino",0.627021993527599,0,60,"Pos",1
"traditional",0.626952592798138,0,8488,"Pos",0
"cater",0.626829754958214,0,809,"Pos",0
"guided",0.626645820055244,0,1582,"Pos",0
"disciple",0.626598876539703,0,16,"Pos",0
"decorating",0.626572913581422,0,73,"Pos",0
"oasis",0.626568534676093,0,113,"Pos",0
"bachelor",0.626514858907724,0,52,"Pos",0
"tribute",0.626514186695592,0,39159,"Pos",0
"mission",0.626262871661436,0,6472,"Pos",0
"comprising",0.626027837322102,0,830,"Pos",0
"consortium",0.625835684371045,0,2246,"Pos",0
"smoother",0.62538587737575,0,128,"Pos",0
"opulent",0.625337271242209,0,6,"Pos",0
"crisp",0.625237728710528,0,158,"Pos",0
"meal",0.625153706175425,0,1135,"Pos",0
"choice",0.624901582223137,0,33604,"Pos",0
"featuring",0.624898100052169,0,253,"Pos",0
"inviting",0.624480315143883,0,1659,"Pos",0
"broaden",0.624424505327434,0,920,"Pos",0
"encyclopedic",0.62441766320274,0,2,"Pos",0
"devote",0.624069068443805,0,1407,"Pos",0
"educator",0.623894065454252,0,36,"Pos",0
"crafted",0.623768434043755,0,379,"Pos",0
"admired",0.623758433563173,0,931,"Pos",0
"expand",0.623739347460367,0,7925,"Pos",0
"doctoral",0.623496217479305,0,55,"Pos",1
"standout",0.6234403761915,0,3,"Pos",0
"microclimate",0.623381174565979,0,7,"Pos",0
"cohesive",0.623201113484965,0,538,"Pos",0
"possesses",0.622819074392439,0,290,"Pos",0
"modules",0.622684805332186,0,163,"Pos",0
"promotes",0.622454390640736,0,1134,"Pos",0
"experiential",0.622319936165303,0,5,"Pos",0
"orchestra",0.622120279762941,0,262,"Pos",0
"pianists",0.621936743245127,0,1,"Pos",0
"alumni",0.621865026254957,0,76,"Pos",0
"composers",0.621554263270442,0,58,"Pos",0
"strengths",0.621316886254696,0,2042,"Pos",0
"descendent",0.621180132212262,0,12,"Pos",0
"graduates",0.621164002081993,0,2733,"Pos",0
"dancer",0.621134715545788,0,29,"Pos",0
"newcomer",0.621115890682758,0,121,"Pos",0
"roc",0.621011801383783,0,71,"Pos",1
"comberton",0.620845339740329,0,1,"Pos",1
"interiors",0.620841821337205,0,24,"Pos",0
"tasteful",0.620698630319916,0,13,"Pos",0
"piano",0.620694174103937,0,65,"Pos",0
"welcomes",0.620602198744221,0,3453,"Pos",0
"mixes",0.620478751519595,0,82,"Pos",0
"enjoyable",0.620462938810563,0,922,"Pos",0
"painter",0.620307137795908,0,46,"Pos",0
"simplicity",0.619981987260013,0,1187,"Pos",0
"supremely",0.619790182300001,0,164,"Pos",0
"graceful",0.619744932765023,0,93,"Pos",0
"meals",0.619427833278949,0,3695,"Pos",0
"aero",0.619400943565908,0,76,"Pos",1
"decorated",0.619366081574733,0,102,"Pos",0
"menus",0.61922663033506,0,99,"Pos",0
"flavour",0.619139134573374,0,820,"Pos",0
"jubilee",0.618933286686211,0,2457,"Pos",0
"botanic",0.618844880621484,0,47,"Pos",0
"coco",0.618561480112144,0,13,"Pos",1
"exploring",0.618356643917663,0,1431,"Pos",0
"cookbook",0.618248433235156,0,5,"Pos",0
"venue",0.618167809074445,0,1049,"Pos",0
"orchard",0.617973659535777,0,311,"Pos",0
"seminar",0.617730730565466,0,1171,"Pos",0
"gemini",0.617612303433291,0,37,"Pos",0
"confucius",0.617475455329745,0,37,"Pos",0
"playwrights",0.617370671252807,0,10,"Pos",0
"cornerstone",0.617370286419945,0,1002,"Pos",0
"bestowed",0.617145535772329,0,201,"Pos",0
"counterpart",0.617114566051754,0,1376,"Pos",0
"snacks",0.616796604371364,0,52,"Pos",0
"laurel",0.616699157299053,0,38,"Pos",0
"productions",0.616614941739786,0,367,"Pos",0
"ala",0.616383102646812,0,32,"Pos",0
"practical",0.616348715970026,0,19294,"Pos",0
"famous",0.616144585943831,0,3925,"Pos",0
"accompaniment",0.615998551631076,0,27,"Pos",0
"placement",0.615990092596848,0,1463,"Pos",0
"sponsor",0.615819128425446,0,2051,"Pos",0
"tenderer",0.615279084382534,0,40,"Pos",1
"painting",0.615278260397615,0,478,"Pos",0
"qualifications",0.614833330482656,0,7837,"Pos",0
"portrait",0.61461149429405,0,109,"Pos",0
"motivational",0.614547248893904,0,62,"Pos",0
"endorsement",0.614396754609987,0,2005,"Pos",0
"constructive",0.613868483713189,0,12431,"Pos",0
"vanguard",0.613845937864293,0,571,"Pos",0
"blossom",0.613770488499349,0,48,"Pos",0
"sportswear",0.613749459206645,0,7,"Pos",0
"strategic",0.613607522953928,0,22664,"Pos",0
"teaches",0.613510368397225,0,446,"Pos",0
"whiteboard",0.613480424327197,0,9,"Pos",0
"promising",0.613397779493908,0,2244,"Pos",0
"special",0.613293535716546,0,41587,"Pos",0
"accredited",0.613270280104692,0,1009,"Pos",0
"nominated",0.613243638450258,0,1613,"Pos",0
"tailor",0.613218451013711,0,605,"Pos",0
"ventures",0.613088993747121,0,615,"Pos",0
"compositions",0.613062826980857,0,25,"Pos",0
"sturdy",0.612978092411241,0,120,"Pos",0
"lectures",0.612963324316945,0,1806,"Pos",0
"appreciates",0.612895017700307,0,1130,"Pos",0
"combine",0.612830314513225,0,1713,"Pos",0
"navigator",0.612676168892353,0,19,"Pos",0
"noble",0.612643902988379,0,8238,"Pos",0
"lavishly",0.612573080140568,0,41,"Pos",0
"liked",0.612219502375262,0,3655,"Pos",0
"tutoring",0.611989107172079,0,235,"Pos",0
"imagineering",0.611937472935084,0,2,"Pos",0
"animation",0.611838180942907,0,128,"Pos",0
"supple",0.611837899685385,0,5,"Pos",0
"philanthropist",0.611814873957768,0,40,"Pos",0
"gardener",0.611463905457586,0,76,"Pos",0
"sidwell",0.611211994334656,0,2,"Pos",1
"montessori",0.611085754218029,0,20,"Pos",0
"musically",0.610978888501914,0,9,"Pos",0
"mature",0.610934726471898,0,2804,"Pos",0
"performance",0.610766489103231,0,23741,"Pos",0
"realistic",0.610568931257771,0,5701,"Pos",0
"wishes",0.61055367860317,0,15563,"Pos",0
"laurels",0.610478154470424,0,184,"Pos",0
"compete",0.610472651097487,0,6713,"Pos",0
"envisioned",0.610442731054359,0,23,"Pos",0
"picnic",0.610281063202688,0,68,"Pos",0
"academic",0.610120444047624,0,7260,"Pos",1
"advisor",0.610077327123987,0,47,"Pos",0
"multicultural",0.610025604767908,0,500,"Pos",0
"enhanced",0.609874858037061,0,6492,"Pos",0
"craftsmen",0.609857319823098,0,103,"Pos",0
"enable",0.609761325210947,0,31131,"Pos",0
"theatrical",0.60969302495657,0,174,"Pos",0
"credentials",0.609637254410765,0,976,"Pos",0
"playback",0.60947154980335,0,14,"Pos",0
"vistas",0.609238299310241,0,18,"Pos",0
"rich",0.609078708304082,0,8811,"Pos",0
"hymn",0.608964118380088,0,154,"Pos",0
"luxurious",0.608934905691366,0,82,"Pos",0
"manages",0.608872121032112,0,970,"Pos",0
"establishing",0.608673682801666,0,6983,"Pos",0
"colours",0.608626014038547,0,1037,"Pos",0
"prefers",0.608604283420287,0,536,"Pos",0
"project",0.608546164839685,0,30566,"Pos",1
"genial",0.60827996054559,0,79,"Pos",0
"counterpoint",0.608255017026085,0,31,"Pos",0
"ambience",0.608198525561324,0,60,"Pos",0
"intuitive",0.60817453663004,0,204,"Pos",0
"pir",0.608154244430013,0,4,"Pos",1
"mellow",0.607955727333469,0,21,"Pos",0
"endowment",0.607806286962108,0,761,"Pos",0
"whitbread",0.607723388187888,0,37,"Pos",0
"toolkit",0.607660879110803,0,269,"Pos",0
"provided",0.607384229228383,0,52568,"Pos",0
"credits",0.607373941860278,0,8990,"Pos",0
"presenting",0.60737277724238,0,2698,"Pos",0
"gateway",0.607124500315729,0,4274,"Pos",0
"cinema",0.606963878651018,0,545,"Pos",0
"mandarin",0.606786851539946,0,174,"Pos",0
"ross",0.606674102831712,0,2302,"Pos",1
"concert",0.606656150420705,0,804,"Pos",0
"appreciation",0.606648411320182,0,2993,"Pos",0
"promoting",0.60633917520904,0,8881,"Pos",0
"tabernacle",0.606214898042388,0,10,"Pos",0
"inn",0.606132580926137,0,210,"Pos",0
"horticulturalist",0.606113236007853,0,2,"Pos",0
"specially",0.606006359250033,0,673,"Pos",0
"watercolour",0.60587415267755,0,2,"Pos",0
"fancy",0.605758334975776,0,748,"Pos",0
"builder",0.605757605633045,0,439,"Pos",0
"expansive",0.605737136804095,0,163,"Pos",0
"avenue",0.605708942433395,0,1281,"Pos",0
"respectable",0.605692071154784,0,975,"Pos",0
"innovators",0.605500641580782,0,154,"Pos",0
"finishes",0.605442654640576,0,572,"Pos",0
"green",0.60543556321822,0,36987,"Pos",1
"cullum",0.605101459377363,0,1,"Pos",0
"portlethen",0.605007882255097,0,2,"Pos",0
"internationally",0.604999642765542,0,5147,"Pos",0
"consensus",0.604769478301278,0,19422,"Pos",0
"dancers",0.604688994222371,0,110,"Pos",0
"choral",0.604633778095721,0,28,"Pos",0
"dialog",0.604601039065897,0,1,"Pos",0
"golf",0.604535970424872,0,954,"Pos",0
"terrace",0.604465510611323,0,336,"Pos",0
"poetic",0.604435271625665,0,96,"Pos",0
"gifts",0.604392780199628,0,679,"Pos",0
"electives",0.604351698229829,0,15,"Pos",0
"arranger",0.604282166580774,0,8,"Pos",0
"accomplish",0.604099542321751,0,318,"Pos",0
"pleasing",0.603992048361669,0,554,"Pos",0
"unfailingly",0.603489820577299,0,124,"Pos",0
"aims",0.603430809657369,0,8503,"Pos",0
"college",0.603403721274649,0,17319,"Pos",1
"philanthropic",0.603152044472714,0,136,"Pos",0
"nicely",0.603125457171642,0,442,"Pos",0
"retains",0.603053853521485,0,1102,"Pos",0
"develop",0.60296477554795,0,25566,"Pos",1
"literary",0.602850841063855,0,242,"Pos",0
"catering",0.602845173104412,0,1428,"Pos",0
"delicious",0.602541465440934,0,169,"Pos",0
"masterful",0.602500184879132,0,37,"Pos",0
"recognition",0.602491483359002,0,12521,"Pos",0
"handy",0.602421928883839,0,194,"Pos",0
"blending",0.602419683729663,0,53,"Pos",0
"technologies",0.602391400146621,0,6030,"Pos",0
"apricot",0.602344229022737,0,4,"Pos",0
"enterprise",0.602143937887435,0,18879,"Pos",1
"ethereal",0.602077312611437,0,21,"Pos",0
"model",0.602012967899816,0,15142,"Pos",1
"incorporate",0.601673929638441,0,2019,"Pos",0
"preservation",0.601642264807286,0,1123,"Pos",0
"laura",0.601503325777195,0,442,"Pos",1
"telescope",0.601462584538374,0,140,"Pos",0
"leisurely",0.601271982380672,0,152,"Pos",0
"medley",0.601107410739627,0,27,"Pos",0
"artwork",0.601074707115785,0,34,"Pos",0
"qaleh",0.60107170845832,0,15,"Pos",1
"forum",0.601053875028423,0,7791,"Pos",0
"styles",0.60071206134763,0,331,"Pos",0
"lends",0.600684468769132,0,193,"Pos",0
"timeless",0.600630166987542,0,69,"Pos",0
"agile",0.6004869810731,0,210,"Pos",0
"acquainted",0.600461941667116,0,266,"Pos",0
"unfailing",0.600353476834655,0,129,"Pos",0
"taverna",0.600293252491667,0,4,"Pos",0
"waldorf",0.600133481270228,0,8,"Pos",0
"singing",0.600081040204365,0,655,"Pos",0
"displays",0.59981781014644,0,879,"Pos",0
"colors",0.599774351498855,0,1,"Pos",0
"tutorials",0.59972742827622,0,49,"Pos",0
"cherish",0.599591906777466,0,460,"Pos",0
"charismatic",0.599374533494746,0,61,"Pos",0
"kuumba",0.598929792560825,0,1,"Pos",1
"asean",0.598879263555447,0,206,"Pos",1
"sells",0.598774508827268,0,723,"Pos",0
"birdwatching",0.598642851533034,0,11,"Pos",0
"thanks",0.598275077763248,0,11531,"Pos",0
"celebrating",0.597852928282358,0,1614,"Pos",0
"audition",0.597796811579835,0,27,"Pos",0
"optimum",0.597763634799055,0,441,"Pos",0
"arvon",0.597714828880326,0,1,"Pos",1
"sleek",0.597267792032213,0,13,"Pos",0
"westwood",0.597247774891382,0,74,"Pos",1
"refreshing",0.597053004763692,0,786,"Pos",0
"lyndale",0.596702325632106,0,15,"Pos",1
"botanical",0.596686703226932,0,44,"Pos",0
"duet",0.596618281204624,0,20,"Pos",0
"donated",0.596612316837036,0,755,"Pos",0
"vineyards",0.596413248431966,0,80,"Pos",0
"illustrious",0.596396025239274,0,421,"Pos",0
"abilities",0.596391486703131,0,1460,"Pos",0
"conversationalist",0.596336438300256,0,1,"Pos",0
"accommodates",0.596325193422211,0,90,"Pos",0
"photogenic",0.596180719132273,0,14,"Pos",0
"descendant",0.595961476201895,0,83,"Pos",0
"blended",0.595878344442671,0,79,"Pos",0
"presenters",0.595794937395372,0,126,"Pos",0
"burwell",0.595430181144327,0,2,"Pos",1
"commended",0.59539653272997,0,1729,"Pos",0
"acclaimed",0.595353190928249,0,159,"Pos",0
"wholehearted",0.594629459361644,0,733,"Pos",0
"shortlist",0.594559338481511,0,431,"Pos",0
"stipend",0.594407705311888,0,65,"Pos",0
"quests",0.594345292852342,0,11,"Pos",0
"calligraphy",0.594308261847158,0,1,"Pos",0
"bold",0.594083649150267,0,2380,"Pos",0
"inimitable",0.59395931154703,0,227,"Pos",0
"congratulated",0.593876400468557,0,2521,"Pos",0
"quest",0.593618484088243,0,450,"Pos",0
"witty",0.593100994364238,0,373,"Pos",0
"composing",0.592604032215264,0,32,"Pos",0
"exclusively",0.592518517296876,0,3196,"Pos",0
"seating",0.592491014246576,0,267,"Pos",0
"compact",0.592417737273734,0,754,"Pos",0
"serve",0.592394075586742,0,18806,"Pos",0
"graduation",0.592363082560547,0,264,"Pos",0
"heavenly",0.592310420293265,0,19,"Pos",0
"brewery",0.59230156151189,0,578,"Pos",0
"incorporating",0.592088555309775,0,903,"Pos",0
"projects",0.59174408232109,0,25196,"Pos",1
"sculptors",0.591715759857774,0,10,"Pos",0
"amazingly",0.591691800880151,0,589,"Pos",0
"interested",0.591578781090774,0,27859,"Pos",0
"touch",0.591345784780268,0,13042,"Pos",0
"razali",0.590932502146816,0,1,"Pos",1
"viewing",0.590832949989325,0,665,"Pos",0
"science",0.590832726821581,0,19185,"Pos",1
"envisions",0.59063355045776,0,4,"Pos",0
"ecotourism",0.590632591430286,0,6,"Pos",0
"fruity",0.590628573285408,0,8,"Pos",0
"conceptual",0.590516523939534,0,153,"Pos",0
"warmth",0.590382024815336,0,695,"Pos",0
"tea",0.590378354403188,0,1835,"Pos",0
"landscaped",0.590331896444739,0,36,"Pos",0
"dedicating",0.59030521037844,0,65,"Pos",0
"artisans",0.590207775337795,0,15,"Pos",0
"bestow",0.590118617670721,0,80,"Pos",0
"martti",0.589924367184233,0,30,"Pos",1
"mathematics",0.589771462713435,0,1319,"Pos",1
"commissioned",0.58955603696953,0,6273,"Pos",0
"providing",0.589413925459844,0,35578,"Pos",0
"technicolor",0.589385818677569,0,5,"Pos",0
"befitting",0.588858781228812,0,45,"Pos",0
"mackie",0.588766494059497,0,31,"Pos",1
"concentrate",0.588764843587733,0,8522,"Pos",0
"enhances",0.588692616608308,0,514,"Pos",0
"comprehensive",0.588587389796593,0,18009,"Pos",0
"muffins",0.588251598607411,0,2,"Pos",0
"silky",0.587992911234587,0,7,"Pos",0
"named",0.587922317045951,0,3999,"Pos",0
"jasmine",0.587761096762505,0,31,"Pos",0
"accomplishments",0.58774723731945,0,37,"Pos",0
"unassuming",0.587526499606521,0,36,"Pos",0
"candid",0.58747356264136,0,829,"Pos",0
"replica",0.587467037692929,0,279,"Pos",0
"aesthetic",0.587106292094527,0,132,"Pos",0
"furnishings",0.586836720007994,0,92,"Pos",0
"sunny",0.586782142210641,0,265,"Pos",0
"aga",0.586698513395184,0,32,"Pos",1
"convey",0.58666854869648,0,2219,"Pos",0
"impeccable",0.586622833270945,0,321,"Pos",0
"construct",0.586339105900811,0,1442,"Pos",0
"fields",0.586175902130952,0,4589,"Pos",0
"cultivating",0.586119827645613,0,30,"Pos",0
"fluent",0.586038298951861,0,259,"Pos",0
"lunar",0.585999811039291,0,133,"Pos",0
"sylvan",0.585988199010336,0,8,"Pos",0
"leapfrog",0.585753406199665,0,40,"Pos",0
"kinsman",0.58565325023561,0,28,"Pos",0
"concept",0.585541144301615,0,13277,"Pos",1
"restaurant",0.585235959825241,0,869,"Pos",0
"arrangements",0.58512804297757,0,45850,"Pos",1
"ballroom",0.584982846156453,0,30,"Pos",0
"sargent",0.584747057945356,0,82,"Pos",1
"poetry",0.584672170893683,0,284,"Pos",0
"cobham",0.58454825814023,0,76,"Pos",1
"tring",0.584509751952514,0,13,"Pos",0
"duo",0.584291867956905,0,44,"Pos",0
"scouting",0.584157754601724,0,86,"Pos",0
"alternative",0.584117271937894,0,23995,"Pos",1
"admires",0.583478887670484,0,96,"Pos",0
"lunch",0.58347266841083,0,1306,"Pos",0
"crescent",0.583457336783946,0,415,"Pos",0
"esprit",0.583131108757948,0,91,"Pos",0
"host",0.58310448226834,0,3858,"Pos",0
"honed",0.583086857310654,0,126,"Pos",0
"viable",0.582936420596923,0,5642,"Pos",0
"uniquely",0.582933222613885,0,1612,"Pos",0
"walden",0.582841728149027,0,410,"Pos",1
"audience",0.582725785707224,0,2374,"Pos",0
"recital",0.582711369795964,0,70,"Pos",0
"attaining",0.582562554662715,0,200,"Pos",0
"melody",0.582556936739172,0,8,"Pos",0
"peachy",0.582251846441955,0,5,"Pos",0
"cae",0.582162590487506,0,15,"Pos",1
"advanced",0.582008118051435,0,8887,"Pos",0
"enabling",0.581970333884987,0,7726,"Pos",0
"furnish",0.581928994677282,0,255,"Pos",0
"full",0.581866188946005,0,74454,"Pos",0
"sized",0.581804088188789,0,6257,"Pos",0
"competes",0.5817420788459,0,189,"Pos",1
"fitzalan",0.58163080541989,0,1,"Pos",1
"attract",0.581547019348244,0,7127,"Pos",0
"flexibility",0.581447007366833,0,15047,"Pos",0
"tap",0.581278216512251,0,941,"Pos",0
"adapted",0.581191130268163,0,1172,"Pos",0
"outdoor",0.581117600306503,0,726,"Pos",0
"learners",0.58106530117894,0,1397,"Pos",0
"thinker",0.581027728925474,0,91,"Pos",0
"sightseeing",0.581022382387966,0,13,"Pos",0
"marquee",0.580965196680889,0,29,"Pos",0
"lincoln",0.580898230254088,0,958,"Pos",0
"paired",0.580868146063978,0,60,"Pos",0
"humoured",0.580838865431301,0,205,"Pos",0
"hall",0.580797993296557,0,10883,"Pos",1
"certificate",0.580604162930848,0,3940,"Pos",0
"glittering",0.580566338730417,0,139,"Pos",0
"professorial",0.580458206888086,0,13,"Pos",0
"acoustics",0.580420841349558,0,30,"Pos",0
"pinnacle",0.580324807338679,0,147,"Pos",0
"paintings",0.580314110030977,0,267,"Pos",0
"composed",0.580212569419144,0,685,"Pos",0
"mainstage",0.580160723182486,0,2,"Pos",0
"healthier",0.580099746956396,0,1066,"Pos",0
"pentecostal",0.580068655880172,0,13,"Pos",1
"toast",0.579970028363063,0,124,"Pos",0
"reusable",0.579799047235821,0,89,"Pos",0
"arrangement",0.579675930443869,0,9466,"Pos",0
"brands",0.579559772756034,0,637,"Pos",1
"nonexecutive",0.579509195519464,0,2,"Pos",0
"promotion",0.579460682813275,0,5265,"Pos",0
"multilingual",0.579289790160024,0,32,"Pos",0
"conversational",0.579182353136728,0,17,"Pos",0
"oscar",0.579180138947016,0,214,"Pos",0
"luscious",0.579107572836206,0,5,"Pos",0
"junior",0.57887922967334,0,4951,"Pos",0
"closest",0.578773227515451,0,1504,"Pos",0
"optare",0.578709672191472,0,5,"Pos",1
"digital",0.578708129050902,0,7871,"Pos",0
"opportunites",0.578542350910355,0,8,"Pos",0
"portraits",0.578128256809922,0,39,"Pos",0
"networking",0.578056140230622,0,310,"Pos",0
"finishing",0.577997978497921,0,632,"Pos",0
"illustrator",0.577960616305075,0,5,"Pos",0
"positioning",0.577899478266952,0,288,"Pos",0
"range",0.577856126113893,0,38921,"Pos",1
"regal",0.577809897548466,0,66,"Pos",0
"symposium",0.577789512015773,0,70,"Pos",0
"objectives",0.577766446588057,0,16709,"Pos",1
"dinners",0.577317956564805,0,339,"Pos",0
"lodgings",0.577309427376824,0,65,"Pos",0
"geared",0.577264495973089,0,964,"Pos",0
"exemplifies",0.577236911509598,0,183,"Pos",0
"foresight",0.577200369267592,0,1080,"Pos",0
"precociously",0.57719747409399,0,2,"Pos",0
"praised",0.57708645038586,0,2078,"Pos",0
"amenities",0.577076981751338,0,478,"Pos",0
"vitality",0.576945051902322,0,397,"Pos",0
"handicraft",0.576787386336569,0,14,"Pos",0
"garde",0.576745989102924,0,12,"Pos",0
"concerts",0.576697294774996,0,219,"Pos",0
"supports",0.576530063307878,0,10608,"Pos",0
"maximize",0.576481095967103,0,8,"Pos",0
"leisure",0.576450788255923,0,3857,"Pos",0
"soloist",0.576407253035823,0,1,"Pos",0
"vegetarian",0.576321756852625,0,121,"Pos",0
"spiritual",0.576286120949093,0,545,"Pos",0
"callings",0.575821141426353,0,10,"Pos",0
"salads",0.575779049420654,0,19,"Pos",0
"framework",0.575701928152999,0,25782,"Pos",1
"photographic",0.575496178953616,0,308,"Pos",0
"vocal",0.575494451582977,0,531,"Pos",0
"microbrewery",0.57533500648473,0,11,"Pos",0
"unselfish",0.575216655905982,0,17,"Pos",0
"medium",0.575162392589238,0,10656,"Pos",1
"complimented",0.575009703991484,0,227,"Pos",0
"graphical",0.57486041822272,0,32,"Pos",0
"bachelors",0.574708249710467,0,6,"Pos",0
"watercolours",0.574664963690386,0,3,"Pos",0
"tradition",0.574592604154896,0,6097,"Pos",0
"iconic",0.574514226649822,0,426,"Pos",0
"afforded",0.57443066847278,0,1997,"Pos",0
"brite",0.574398169840195,0,5,"Pos",1
"patina",0.574391054354408,0,4,"Pos",0
"developer",0.574306632139564,0,1636,"Pos",0
"immensely",0.574106111233199,0,2537,"Pos",0
"faithful",0.573902870221449,0,230,"Pos",0
"chadwick",0.57382964887123,0,749,"Pos",1
"programming",0.5737348557987,0,2239,"Pos",0
"aisle",0.573733876600908,0,75,"Pos",1
"plus",0.573697788205597,0,10210,"Pos",1
"resch",0.573689492947368,0,2,"Pos",1
"fountain",0.57364055840373,0,55,"Pos",0
"inspiring",0.573461712886226,0,806,"Pos",0
"scriptorium",0.573459574754363,0,1,"Pos",0
"internship",0.573419604836085,0,135,"Pos",0
"taught",0.573306600447,0,3658,"Pos",0
"summerfield",0.573241857737353,0,11,"Pos",1
"catered",0.573171102772212,0,446,"Pos",0
"cambridge",0.573035908230817,0,4802,"Pos",1
"visuals",0.573017809990924,0,2,"Pos",0
"loftiest",0.572990875700659,0,2,"Pos",0
"dances",0.572983548065437,0,46,"Pos",0
"invest",0.572886773666148,0,15527,"Pos",1
"basics",0.572850637621924,0,961,"Pos",0
"mix",0.572773556011641,0,4044,"Pos",0
"oak",0.572733502115182,0,1355,"Pos",0
"teach",0.572714524428548,0,3319,"Pos",0
"gulbenkian",0.572521071532663,0,25,"Pos",1
"exhibit",0.572498016947307,0,275,"Pos",0
"specialisms",0.572465343719677,0,275,"Pos",0
"encouragement",0.572461523521038,0,4493,"Pos",0
"qualified",0.572416409472304,0,9918,"Pos",0
"kit",0.572254245647598,0,1335,"Pos",0
"anchored",0.572153911568496,0,120,"Pos",0
"engraver",0.571902096358426,0,2,"Pos",0
"tastes",0.571728111455248,0,209,"Pos",0
"attractively",0.571651058009781,0,27,"Pos",0
"vip",0.571603396444304,0,165,"Pos",0
"attractions",0.571577681990966,0,1367,"Pos",0
"mips",0.571541571488343,0,5,"Pos",0
"scholar",0.571537811988127,0,190,"Pos",0
"vista",0.571406903828365,0,77,"Pos",0
"ifad",0.571395435239176,0,39,"Pos",1
"intercultural",0.57130540259746,0,2,"Pos",0
"booklet",0.57114105869254,0,752,"Pos",0
"multifunctional",0.571125557128391,0,9,"Pos",0
"completing",0.571018057778944,0,1356,"Pos",0
"pastry",0.570990425920421,0,16,"Pos",0
"recreation",0.570794502577352,0,1263,"Pos",0
"arranged",0.570770492893362,0,2282,"Pos",0
"cheerful",0.570711736982618,0,288,"Pos",0
"finish",0.570355085769344,0,7126,"Pos",0
"module",0.570315030180855,0,118,"Pos",0
"variety",0.569871338854999,0,7459,"Pos",0
"varieties",0.569849135871697,0,430,"Pos",0
